No errors
Max results hit (1000): not all possible results returned; 
96 ms
data source=metars
1000 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
PAJN 270053Z 08010G19KT 10SM FEW080 FEW120 BKN210 13/M01 A2995 RMK AO2 SLP141 T01331011,PAJN,2019-03-27T00:53:00Z,58.35,-134.58,13.3,-1.1,80,10,19,10.0,29.949802,1014.1,,,TRUE,,,,,,,FEW,8000,FEW,12000,BKN,21000,,,VFR,,,,,,,,,,,,METAR,5.0
PANN 270053Z AUTO 08003KT 10SM BKN100 OVC110 08/02 A3004 RMK AO2 SLP179 T00830017 TSNO,PANN,2019-03-27T00:53:00Z,64.55,-149.08,8.3,1.7,80,3,,10.0,30.041338,1017.9,,TRUE,TRUE,,,TRUE,,,,BKN,10000,OVC,11000,,,,,VFR,,,,,,,,,,,,METAR,110.0
PAOM 270053Z 16013KT 6SM BR SCT010 OVC018 M01/M01 A2994 RMK AO2 SLP140 T10061011,PAOM,2019-03-27T00:53:00Z,64.5,-165.43,-0.6,-1.1,160,13,,6.0,29.940945,1014.0,,,TRUE,,,,,,BR,SCT,1000,OVC,1800,,,,,MVFR,,,,,,,,,,,,METAR,11.0
PAPB 270053Z AUTO 10SM FEW025 05/00 A2999 RMK AO2 SLP145 T00500000 TSNO $,PAPB,2019-03-27T00:53:00Z,56.58,-169.67,5.0,0.0,,,,10.0,29.991142,1014.5,,TRUE,TRUE,TRUE,,TRUE,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
PAQT 270053Z AUTO 19008KT 10SM FEW050 OVC085 M01/M02 A2994 RMK AO2 SLP140 T10111022 TSNO,PAQT,2019-03-27T00:53:00Z,70.22,-151.0,-1.1,-2.2,190,8,,10.0,29.940945,1014.0,,TRUE,TRUE,,,TRUE,,,,FEW,5000,OVC,8500,,,,,VFR,,,,,,,,,,,,METAR,12.0
PASC 270053Z 10009KT 10SM FEW033 OVC090 M05/M08 A2994 RMK AO2 SLP141 T10501078,PASC,2019-03-27T00:53:00Z,70.2,-148.47,-5.0,-7.8,100,9,,10.0,29.940945,1014.1,,,TRUE,,,,,,,FEW,3300,OVC,9000,,,,,VFR,,,,,,,,,,,,METAR,15.0
PASI 270053Z 32003KT 10SM FEW120 BKN250 10/03 A2989 RMK AO2 SLP122 T01000033,PASI,2019-03-27T00:53:00Z,57.07,-135.35,10.0,3.3,320,3,,10.0,29.890747,1012.2,,,TRUE,,,,,,,FEW,12000,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,5.0
PASN 270053Z AUTO 19024G28KT 9SM FEW045 04/01 A2995 RMK AO2 PK WND 20030/0029 RAE15B33E50SNB21E33 SLP144 P0000 T00440011 TSNO,PASN,2019-03-27T00:53:00Z,57.15,-170.22,4.4,1.1,190,24,28,9.0,29.949802,1014.4,,TRUE,TRUE,,,TRUE,,,,FEW,4500,,,,,,,VFR,,,,,,0.005,,,,,,METAR,29.0
PASO 270053Z AUTO VRB03KT 10SM FEW015 06/02 A3008 RMK AO2 SLP187 T00610017 TSNO,PASO,2019-03-27T00:53:00Z,59.45,-151.7,6.1,1.7,0,3,,10.0,30.079725,1018.7,,TRUE,TRUE,,,TRUE,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
PATK 270053Z 00000KT 10SM CLR 09/M05 A3002 RMK AO2 SLP170 T00891050,PATK,2019-03-27T00:53:00Z,62.3,-150.1,8.9,-5.0,0,0,,10.0,30.02067,1017.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
PATO 270053Z AUTO 28009G19KT 10SM CLR 07/M01 A3004 RMK AO2 SLP173 T00721006 TSNO,PATO,2019-03-27T00:53:00Z,60.78,-148.85,7.2,-0.6,280,9,19,10.0,30.041338,1017.3,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,31.0
PAWD 270053Z AUTO 36016G24KT 10SM CLR 11/M01 A2998 RMK AO2 PK WND 33031/0028 SLP151 T01111006 TSNO,PAWD,2019-03-27T00:53:00Z,60.12,-149.42,11.1,-0.6,360,16,24,10.0,29.97933,1015.1,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,23.0
PAWI 270053Z AUTO 17010KT 10SM CLR 01/M02 A2980 RMK AO2 SLP091 T00061022 TSNO,PAWI,2019-03-27T00:53:00Z,70.62,-159.85,0.6,-2.2,170,10,,10.0,29.799213,1009.1,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
PAYA 270053Z AUTO 09013G20KT 10SM CLR 14/M04 A2996 RMK AO2 SLP146 T01441044 PWINO TSNO $,PAYA,2019-03-27T00:53:00Z,59.52,-139.67,14.4,-4.4,90,13,20,10.0,29.958662,1014.6,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
PHJR 270053Z 13008G15KT 090V160 10SM FEW048 BKN060 BKN075 26/17 A2999 RMK AO2 SLP161 T02560172,PHJR,2019-03-27T00:53:00Z,21.32,-158.07,25.6,17.2,130,8,15,10.0,29.991142,1016.1,,,TRUE,,,,,,,FEW,4800,BKN,6000,BKN,7500,,,VFR,,,,,,,,,,,,METAR,15.0
PHNL 270053Z 07013G17KT 10SM FEW031 SCT044 BKN065 28/16 A2997 RMK AO2 SLP149 T02830156,PHNL,2019-03-27T00:53:00Z,21.33,-157.92,28.3,15.6,70,13,17,10.0,29.970472,1014.9,,,TRUE,,,,,,,FEW,3100,SCT,4400,BKN,6500,,,VFR,,,,,,,,,,,,METAR,4.0
KAAF 270053Z AUTO 33006KT 10SM CLR 17/09 A3005 RMK AO2 SLP175 T01720089,KAAF,2019-03-27T00:53:00Z,29.73,-85.03,17.2,8.9,330,6,,10.0,30.050198,1017.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
KABR 270053Z AUTO 10005KT 6SM BR CLR 03/02 A2997 RMK AO2 SLP161 T00330017,KABR,2019-03-27T00:53:00Z,45.45,-98.42,3.3,1.7,100,5,,6.0,29.970472,1016.1,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,397.0
KABY 270053Z AUTO 32009KT 10SM BKN050 OVC060 18/09 A3009 RMK AO2 SLP188 T01830089,KABY,2019-03-27T00:53:00Z,31.53,-84.2,18.3,8.9,320,9,,10.0,30.088583,1018.8,,TRUE,TRUE,,,,,,,BKN,5000,OVC,6000,,,,,VFR,,,,,,,,,,,,METAR,58.0
KACK 270053Z 02010KT 10SM CLR M01/M09 A3029 RMK AO2 SLP257 T10061094,KACK,2019-03-27T00:53:00Z,41.25,-70.07,-0.6,-9.4,20,10,,10.0,30.28937,1025.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
KACV 270053Z AUTO 33005KT 10SM CLR 12/07 A2992 RMK AO2 SLP139 T01220072,KACV,2019-03-27T00:53:00Z,40.98,-124.1,12.2,7.2,330,5,,10.0,29.920275,1013.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,67.0
KAEX 270053Z 02005KT 10SM CLR 16/04 A3024 RMK AO2 SLP244 T01610044,KAEX,2019-03-27T00:53:00Z,31.33,-92.57,16.1,4.4,20,5,,10.0,30.239174,1024.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
KAFW 270053Z 05005KT 10SM SCT300 19/06 A3025 RMK AO2 SLP242 T01890061,KAFW,2019-03-27T00:53:00Z,32.97,-97.32,18.9,6.1,50,5,,10.0,30.250984,1024.2,,,TRUE,,,,,,,SCT,30000,,,,,,,VFR,,,,,,,,,,,,METAR,233.0
KAGC 270053Z 34005KT 10SM CLR 04/M13 A3032 RMK AO2 SLP286 T00441128,KAGC,2019-03-27T00:53:00Z,40.35,-79.92,4.4,-12.8,340,5,,10.0,30.318897,1028.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,389.0
PAOT 270053Z 17018KT 10SM FEW028 BKN036 OVC050 02/M01 A2994 RMK AO2 PK WND 17026/0024 SLP137 T00221011,PAOT,2019-03-27T00:53:00Z,66.87,-162.58,2.2,-1.1,170,18,,10.0,29.940945,1013.7,,,TRUE,,,,,,,FEW,2800,BKN,3600,OVC,5000,,,VFR,,,,,,,,,,,,METAR,3.0
PAOR 270053Z 18004KT 10SM FEW050 FEW100 SCT170 07/M02 A3004 RMK AO2 SLP194 T00721017,PAOR,2019-03-27T00:53:00Z,62.97,-141.93,7.2,-1.7,180,4,,10.0,30.041338,1019.4,,,TRUE,,,,,,,FEW,5000,FEW,10000,SCT,17000,,,VFR,,,,,,,,,,,,METAR,523.0
KAGS 270053Z 06012KT 10SM BKN100 14/07 A3016 RMK AO2 SLP213 T01440067,KAGS,2019-03-27T00:53:00Z,33.37,-81.97,14.4,6.7,60,12,,10.0,30.159449,1021.3,,,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,44.0
KAKO 270053Z AUTO 16008KT 10SM CLR 14/02 A3001 RMK AO2 SLP151 T01390017,KAKO,2019-03-27T00:53:00Z,40.17,-103.22,13.9,1.7,160,8,,10.0,30.008858,1015.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1421.0
KAIA 270053Z AUTO 16009KT 10SM CLR 12/00 A2995 RMK AO2 SLP148 T01170000,KAIA,2019-03-27T00:53:00Z,42.05,-102.8,11.7,0.0,160,9,,10.0,29.949802,1014.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1196.0
KAMA 270053Z 17013KT 10SM CLR 17/07 A3017 RMK AO2 SLP197 T01670072,KAMA,2019-03-27T00:53:00Z,35.22,-101.72,16.7,7.2,170,13,,10.0,30.171259,1019.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1093.0
KALW 270053Z 36004KT 10SM CLR 14/M02 A2998 RMK AO2 SLP154 T01391017,KALW,2019-03-27T00:53:00Z,46.1,-118.28,13.9,-1.7,360,4,,10.0,29.97933,1015.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,363.0
KAMW 270053Z AUTO 16007KT 10SM BKN050 OVC065 10/03 A3024 RMK AO2 SLP245 T01000033,KAMW,2019-03-27T00:53:00Z,41.98,-93.62,10.0,3.3,160,7,,10.0,30.239174,1024.5,,TRUE,TRUE,,,,,,,BKN,5000,OVC,6500,,,,,VFR,,,,,,,,,,,,METAR,279.0
KAMG 270053Z AUTO 06008G16KT 10SM OVC017 16/11 A3010 RMK AO2 SLP191 T01610111 $,KAMG,2019-03-27T00:53:00Z,31.53,-82.5,16.1,11.1,60,8,16,10.0,30.100393,1019.1,,TRUE,TRUE,TRUE,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,59.0
KANB 270053Z AUTO 00000KT 10SM FEW060 11/07 A3017 RMK AO2 SLP220 T01060072,KANB,2019-03-27T00:53:00Z,33.58,-85.85,10.6,7.2,0,0,,10.0,30.171259,1022.0,,TRUE,TRUE,,,,,,,FEW,6000,,,,,,,VFR,,,,,,,,,,,,METAR,183.0
KAOH 270053Z AUTO 06006KT 10SM CLR 02/M08 A3039 RMK AO2 SLP300 T00171078,KAOH,2019-03-27T00:53:00Z,40.7,-84.02,1.7,-7.8,60,6,,10.0,30.389763,1030.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,296.0
KAOO 270053Z AUTO 00000KT 10SM CLR 03/M12 A3031 RMK AO2 SLP278 T00331122,KAOO,2019-03-27T00:53:00Z,40.3,-78.32,3.3,-12.2,0,0,,10.0,30.31004,1027.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,455.0
KAPA 270053Z 33007KT 10SM SCT140 BKN220 18/M06 A3000 RMK AO2 SLP132 T01781056,KAPA,2019-03-27T00:53:00Z,39.57,-104.85,17.8,-5.6,330,7,,10.0,30.0,1013.2,,,TRUE,,,,,,,SCT,14000,BKN,22000,,,,,VFR,,,,,,,,,,,,METAR,1775.0
KAPF 270053Z 30008KT 10SM CLR 22/18 A3001 RMK AO2 SLP160 T02220183 $,KAPF,2019-03-27T00:53:00Z,26.15,-81.77,22.2,18.3,300,8,,10.0,30.008858,1016.0,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KASD 270053Z AUTO 35008KT 10SM CLR 17/06 A3020 RMK AO2 SLP225 T01720061,KASD,2019-03-27T00:53:00Z,30.35,-89.82,17.2,6.1,350,8,,10.0,30.200787,1022.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
KARA 270053Z 01009KT 10SM CLR 16/07 A3023 RMK AO2 SLP235 T01610067,KARA,2019-03-27T00:53:00Z,30.03,-91.88,16.1,6.7,10,9,,10.0,30.230314,1023.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,18.0
KATY 270053Z AUTO 15010KT 6SM BR CLR 06/04 A3002 RMK AO2 SLP181 T00610039,KATY,2019-03-27T00:53:00Z,44.9,-97.15,6.1,3.9,150,10,,6.0,30.02067,1018.1,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,532.0
KASX 270053Z AUTO 19007KT 10SM SCT070 04/M05 A3021 RMK AO2 SLP242 T00441050,KASX,2019-03-27T00:53:00Z,46.55,-90.92,4.4,-5.0,190,7,,10.0,30.209646,1024.2,,TRUE,TRUE,,,,,,,SCT,7000,,,,,,,VFR,,,,,,,,,,,,METAR,251.0
KASE 270053Z 18010KT 10SM CLR 12/M08 A3013 RMK AO2 SLP155 T01171078,KASE,2019-03-27T00:53:00Z,39.23,-106.87,11.7,-7.8,180,10,,10.0,30.129921,1015.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2354.0
KAUG 270053Z AUTO 32010KT 10SM CLR M02/M16 A3031 RMK AO2 SLP270 T10171161,KAUG,2019-03-27T00:53:00Z,44.32,-69.8,-1.7,-16.1,320,10,,10.0,30.31004,1027.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
KAUS 270053Z 04007KT 10SM SCT250 20/09 A3022 RMK AO2 SLP232 T02000094 $,KAUS,2019-03-27T00:53:00Z,30.18,-97.68,20.0,9.4,40,7,,10.0,30.221457,1023.2,,,TRUE,TRUE,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,166.0
KAXN 270053Z AUTO 16008KT 10SM OVC016 06/02 A3010 RMK AO2 SLP210 T00610017,KAXN,2019-03-27T00:53:00Z,45.87,-95.4,6.1,1.7,160,8,,10.0,30.100393,1021.0,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,433.0
KAZO 270053Z AUTO 00000KT 10SM CLR 05/M14 A3038 RMK AO2 SLP296 T00501139,KAZO,2019-03-27T00:53:00Z,42.23,-85.55,5.0,-13.9,0,0,,10.0,30.380905,1029.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,272.0
KBYG 270053Z AUTO 34004KT 10SM CLR 14/M07 A2988 RMK AO2 SLP100 T01391072,KBYG,2019-03-27T00:53:00Z,44.38,-106.72,13.9,-7.2,340,4,,10.0,29.878937,1010.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1497.0
KBWG 270053Z AUTO 01004KT 10SM CLR 09/M09 A3032 RMK AO2 SLP270 T00891089,KBWG,2019-03-27T00:53:00Z,36.97,-86.42,8.9,-8.9,10,4,,10.0,30.318897,1027.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,168.0
KCAG 270053Z AUTO 10003KT 10SM CLR 07/M02 A3007 RMK AO2 SLP206 T00671017,KCAG,2019-03-27T00:53:00Z,40.5,-107.52,6.7,-1.7,100,3,,10.0,30.070866,1020.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1887.0
KALI 270053Z AUTO 12009KT 10SM CLR 20/12 A3021 RMK AO2 SLP227 T02000117,KALI,2019-03-27T00:53:00Z,27.73,-98.02,20.0,11.7,120,9,,10.0,30.209646,1022.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,53.0
KCCR 270053Z 01007KT 10SM OVC085 17/08 A2993 RMK AO2 SLP121 T01720078,KCCR,2019-03-27T00:53:00Z,38.0,-122.05,17.2,7.8,10,7,,10.0,29.929134,1012.1,,,TRUE,,,,,,,OVC,8500,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KCDR 270053Z AUTO 20009KT 10SM CLR 13/M01 A2989 RMK AO2 SLP137 T01281011,KCDR,2019-03-27T00:53:00Z,42.83,-103.1,12.8,-1.1,200,9,,10.0,29.890747,1013.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1010.0
KCDS 270053Z AUTO 15010KT 10SM CLR 18/06 A3022 RMK AO2 SLP228 T01830056,KCDS,2019-03-27T00:53:00Z,34.43,-100.28,18.3,5.6,150,10,,10.0,30.221457,1022.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,594.0
KCDW 270053Z 10SM CLR 05/M17 A3035 RMK AO2 SLP283 T00501172,KCDW,2019-03-27T00:53:00Z,40.88,-74.28,5.0,-17.2,,,,10.0,30.351377,1028.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,64.0
KCEZ 270053Z AUTO 12003KT 10SM CLR 17/M04 A3008 RMK AO2 SLP152 T01671039,KCEZ,2019-03-27T00:53:00Z,37.3,-108.63,16.7,-3.9,120,3,,10.0,30.079725,1015.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1797.0
KCEW 270053Z AUTO 35003KT 10SM CLR 12/07 A3017 RMK AO2 SLP214 T01170067,KCEW,2019-03-27T00:53:00Z,30.78,-86.52,11.7,6.7,350,3,,10.0,30.171259,1021.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
KCGI 270053Z AUTO 03006KT 10SM CLR 08/M04 A3036 RMK AO2 SLP280 T00781039,KCGI,2019-03-27T00:53:00Z,37.23,-89.58,7.8,-3.9,30,6,,10.0,30.360237,1028.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,102.0
KCHO 270053Z 07005KT 10SM CLR 07/M12 A3032 RMK AO2 SLP268 T00671122,KCHO,2019-03-27T00:53:00Z,38.13,-78.45,6.7,-12.2,70,5,,10.0,30.318897,1026.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,192.0
KCHA 270053Z 01007KT 10SM FEW040 FEW250 13/05 A3021 RMK AO2 SLP227 T01280050,KCHA,2019-03-27T00:53:00Z,35.03,-85.2,12.8,5.0,10,7,,10.0,30.209646,1022.7,,,TRUE,,,,,,,FEW,4000,FEW,25000,,,,,VFR,,,,,,,,,,,,METAR,210.0
KCRG 270053Z 05014G19KT 10SM SCT016 OVC023 17/14 A3006 RMK AO2 SLP178 T01720144,KCRG,2019-03-27T00:53:00Z,30.33,-81.52,17.2,14.4,50,14,19,10.0,30.059055,1017.8,,,TRUE,,,,,,,SCT,1600,OVC,2300,,,,,MVFR,,,,,,,,,,,,METAR,13.0
KCRQ 270053Z 26005KT 10SM CLR 16/12 A2996 RMK AO2 SLP144 T01610117,KCRQ,2019-03-27T00:53:00Z,33.13,-117.28,16.1,11.7,260,5,,10.0,29.958662,1014.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,99.0
KCSM 270053Z 17009KT 10SM FEW070 14/08 A3023 RMK AO2 SLP234 T01390083,KCSM,2019-03-27T00:53:00Z,35.35,-99.2,13.9,8.3,170,9,,10.0,30.230314,1023.4,,,TRUE,,,,,,,FEW,7000,,,,,,,VFR,,,,,,,,,,,,METAR,588.0
KCRS 270053Z AUTO 00000KT 10SM CLR 18/08 A3027 RMK AO2 SLP249 T01780083,KCRS,2019-03-27T00:53:00Z,32.03,-96.4,17.8,8.3,0,0,,10.0,30.268702,1024.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,133.0
KCSV 270053Z AUTO 36007KT 10SM CLR 07/M04 A3024 RMK AO2 SLP244 T00721044,KCSV,2019-03-27T00:53:00Z,35.95,-85.08,7.2,-4.4,360,7,,10.0,30.239174,1024.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,570.0
KCUB 270053Z AUTO 07004KT 10SM OVC075 13/04 A3023 RMK AO2 SLP234 T01330044,KCUB,2019-03-27T00:53:00Z,33.97,-81.0,13.3,4.4,70,4,,10.0,30.230314,1023.4,,TRUE,TRUE,,,,,,,OVC,7500,,,,,,,VFR,,,,,,,,,,,,METAR,56.0
KCUT 270053Z AUTO 22003KT 10SM CLR 10/M07 A2993 RMK AO2 SLP127 T01001072,KCUT,2019-03-27T00:53:00Z,43.73,-103.62,10.0,-7.2,220,3,,10.0,29.929134,1012.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1725.0
KCXO 270053Z 06003KT 10SM CLR 18/11 A3024 RMK AO2 SLP236 T01830111,KCXO,2019-03-27T00:53:00Z,30.35,-95.42,18.3,11.1,60,3,,10.0,30.239174,1023.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,75.0
KBBW 270053Z AUTO 18013KT 10SM CLR 16/07 A3003 RMK AO2 SLP174 T01610072,KBBW,2019-03-27T00:53:00Z,41.43,-99.63,16.1,7.2,180,13,,10.0,30.029528,1017.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,776.0
KBCE 270053Z AUTO 25003KT 10SM CLR 06/M04 A3014 RMK AO2 SLP177 T00561039,KBCE,2019-03-27T00:53:00Z,37.7,-112.15,5.6,-3.9,250,3,,10.0,30.138779,1017.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2312.0
KBDE 270053Z AUTO 18008KT 10SM OVC025 03/M03 A3002 RMK AO2 SLP184 T00331028,KBDE,2019-03-27T00:53:00Z,48.73,-94.62,3.3,-2.8,180,8,,10.0,30.02067,1018.4,,TRUE,TRUE,,,,,,,OVC,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,329.0
KCRE 270053Z AUTO 03005KT 10SM CLR 10/03 A3022 RMK AO1 SLP233 T01000033,KCRE,2019-03-27T00:53:00Z,33.82,-78.72,10.0,3.3,30,5,,10.0,30.221457,1023.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
KCPS 270053Z 10005KT 10SM CLR 08/M02 A3035 RMK AO2 SLP280 T00781022 $,KCPS,2019-03-27T00:53:00Z,38.57,-90.15,7.8,-2.2,100,5,,10.0,30.351377,1028.0,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,126.0
KCPR 270053Z 22015KT 10SM CLR 11/M02 A2994 RMK AO2 SLP122 T01111017,KCPR,2019-03-27T00:53:00Z,42.9,-106.47,11.1,-1.7,220,15,,10.0,29.940945,1012.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1621.0
KCOT 270053Z AUTO 14010KT 10SM SCT060 24/13 A3016 RMK AO2 SLP208 T02390133,KCOT,2019-03-27T00:53:00Z,28.45,-99.22,23.9,13.3,140,10,,10.0,30.159449,1020.8,,TRUE,TRUE,,,,,,,SCT,6000,,,,,,,VFR,,,,,,,,,,,,METAR,140.0
KCNY 270053Z AUTO 33005KT 10SM CLR 16/01 A2999 RMK AO2 SLP137 T01560006,KCNY,2019-03-27T00:53:00Z,38.77,-109.75,15.6,0.6,330,5,,10.0,29.991142,1013.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1390.0
KCNO 270053Z 26012KT 10SM BKN250 19/07 A2995 RMK AO2 SLP140 T01890072,KCNO,2019-03-27T00:53:00Z,33.98,-117.62,18.9,7.2,260,12,,10.0,29.949802,1014.0,,,TRUE,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,207.0
KCNM 270053Z AUTO 12014G19KT 10SM CLR 22/09 A3010 RMK AO2 SLP154 T02220094,KCNM,2019-03-27T00:53:00Z,32.33,-104.25,22.2,9.4,120,14,19,10.0,30.100393,1015.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,985.0
KCMX 270053Z AUTO 07004KT 10SM CLR M01/M10 A3018 RMK AO2 SLP237 T10061100,KCMX,2019-03-27T00:53:00Z,47.17,-88.48,-0.6,-10.0,70,4,,10.0,30.180119,1023.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,326.0
KCMI 270053Z 07004KT 10SM CLR 05/M08 A3037 RMK AO2 SLP290 T00501083,KCMI,2019-03-27T00:53:00Z,40.03,-88.27,5.0,-8.3,70,4,,10.0,30.369095,1029.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,228.0
KCLM 270053Z AUTO VRB04KT 10SM CLR 11/02 A3005 RMK AO2 SLP176 T01110017,KCLM,2019-03-27T00:53:00Z,48.12,-123.5,11.1,1.7,0,4,,10.0,30.050198,1017.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,85.0
KCLL 270053Z 01005KT 10SM CLR 19/11 A3023 RMK AO2 SLP235 T01890106,KCLL,2019-03-27T00:53:00Z,30.58,-96.37,18.9,10.6,10,5,,10.0,30.230314,1023.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,96.0
KCKB 270053Z AUTO 04005KT 10SM CLR 04/M11 A3033 RMK AO2 SLP274 T00441106,KCKB,2019-03-27T00:53:00Z,39.3,-80.22,4.4,-10.6,40,5,,10.0,30.33071,1027.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,360.0
KBFD 270053Z AUTO 35004KT 10SM CLR M02/M14 A3032 RMK AO2 SLP291 T10171144 $,KBFD,2019-03-27T00:53:00Z,41.8,-78.63,-1.7,-14.4,350,4,,10.0,30.318897,1029.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,647.0
